,titulo,descripcion,inicio_curso,videos_youtube,URL,tema,lecciones
337,Windows 8,"In this free tutorial, learn how to use this Microsoft operating system so you can customize it, find files and folders, and do more.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9BQXaGY8D5etrq6f9aCw-Y,https://edu.gcfglobal.org/en/windows8/,Windows,"Windows 8 News,All About Windows 8,Using Windows 8,Working With the Desktop,Windows 8 Apps,Changing Your Computer's Settings,Extras"
338,Windows 7,"In this free tutorial, learn how to use this Microsoft operating system so you can customize it, find files and folders, and do more.",0,https://www.youtube.com/playlist?list=PL66F19FCE66442C17,https://edu.gcfglobal.org/en/windows7/,Windows,"All About Windows 7,Using Windows 7,Extras"
339,Windows XP,"In this free tutorial, learn how to use this Microsoft operating system so you can customize it, find files and folders, and do more.",0,0,https://edu.gcfglobal.org/en/windowsxp/,Windows,"Getting Started,File Management,Accessibility and Problem Solving,Extras"
340,Windows 98,"In this free tutorial, learn how to use this Microsoft operating system so you can customize it, find files and folders, and do more. If you're using a newer version of Windows, click here to go to our Windows Basics tutorial.",0,https://edu.gcfglobal.org/en/windowsbasics/,https://edu.gcfglobal.org/en/windows98/,Windows,"Getting Started,File Management,Problem Solving and Accessibility,Extras"
341,Money Basics,"In this free tutorial, learn skills like creating a budget, managing a checking account, and planning for retirement.",0,0,https://edu.gcfglobal.org/en/moneybasics/,Personal Finance,"Introduction,Financial Basics,Money Management,Banking and Retirement,Money in the Marketplace,Extras,Quiz"
342,Online Money Tips,"In this free tutorial, learn how to use tools like online banking and PayPal and get useful tips for saving money online.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_qVCIP2dhZkbA5vsv_nZwa,https://edu.gcfglobal.org/en/online-money-tips/,Personal Finance,"Managing Your Money Online,Getting Free Stuff"
343,GED Prep Resources,Get help preparing for the GED with these resources.,0,0,https://edu.gcfglobal.org/en/ged-prep-resources/,GED,0
344,Digital Media Literacy,"Learn how to interpret and evaluate information online, whether you're reading an article, watching a video, or using social media.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9NUsBX4KpO4PwHMilgzEh1&disable_polymer=true,https://edu.gcfglobal.org/en/digital-media-literacy/,Skills for Today,"Evaluating information,Media,Social media and smartphones"
345,Critical Thinking and Decision-Making,"Learn strategies for solving everyday problems and making thoughtful, well-informed decisions.",0,0,https://edu.gcfglobal.org/en/problem-solving-and-decision-making/,Skills for Today,0
346,The Now,"In this section, you'll discover information on everything from drones and smart cars to Wikileaks, fake news, crowdfunding, and facial recognition technology.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt8WVN-1S9d2nFUObne8Kziw,https://edu.gcfglobal.org/en/thenow/,Skills for Today,"New Technology,Internet Culture,Using the Internet,Safety"
347,Wearables,"In this free tutorial, learn some of the most popular types of wearables today, from fitness trackers to smartwatches to medical devices.",0,0,https://edu.gcfglobal.org/en/wearables/,Skills for Today,0
348,Sharing Economy,"In this free tutorial, learn about services involved in the sharing economy, from Uber and Lyft to Airbnb.",0,0,https://edu.gcfglobal.org/en/sharingeconomy/,Skills for Today,0
349,Adapting to Change,"In this free tutorial, learn some tips to help you adapt to unexpected changes that may occur in your life.",0,0,https://edu.gcfglobal.org/en/adapting-to-change/,Skills for Today,0
350,Computer Science,"Learn about basic computer science concepts like algorithms, binary, programming languages, and more.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-Q9izCl0mm-QZ4seuBdUtr,https://edu.gcfglobal.org/en/computer-science/,Skills for Today,0
351,Computer Programming Basics,"Learn how to get started with computer programming, including what it is, what you need to know to succeed, and what tools it requires. This tutorial will prepare you for our Basic HTML and Basic CSS tutorials.",0,https://edu.gcfglobal.org/en/basic-css,https://edu.gcfglobal.org/en/computer-programming-basics/,Skills for Today,0
352,Basic HTML,"Learn the basics of HTML, a computer language for building webpages. We'll show you how to write HTML, create your own webpages, and more. To start at the beginning of our Computer Programming series, go to our Computer Programming Basics tutorial.",0,https://edu.gcfglobal.org/en/computer-programming-basics/,https://edu.gcfglobal.org/en/basic-html/,Skills for Today,"Getting Started,Writing HTML,Extras"
353,Basic CSS,"Learn the basics of CSS, a computer language for styling webpages. We'll show you how to write CSS, incorporate it into your own webpages, and more. To start at the beginning of our Computer Programming series, go to our Computer Programming Basics tutorial.",0,https://edu.gcfglobal.org/en/computer-programming-basics/,https://edu.gcfglobal.org/en/basic-css/,Skills for Today,"Getting Started,Writing CSS,CSS Layout,Extras"
354,Freelancing 101,"Working as a freelancer and striving to build a successful business could lead to a much more satisfying work life. With the right plan, you can work for yourself and earn a living.",0,0,https://edu.gcfglobal.org/en/freelancing-101/,Skills for Today,0
355,Job Applications,"In this free tutorial, learn useful strategies for applying to jobs and standing out from the crowd of applicants.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9od3ybT8S3TPlxsuwJAnXF,https://edu.gcfglobal.org/en/jobapplications/,Applying for Jobs,"Job Applications,Quiz"
356,Resume Writing,"In this free tutorial, learn the process of creating a professional resume that stands out from the crowd.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9Cld_I9aJfSLFAytSslmCC,https://edu.gcfglobal.org/en/resumewriting/,Applying for Jobs,"Developing Your Resume,Including the Right Information,Using Your Resume Online,Extras,Quiz"
357,Cover Letters,"This tutorial offers tips, techniques, samples, and a cover letter template to help you get noticed by prospective employers.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9Cld_I9aJfSLFAytSslmCC,https://edu.gcfglobal.org/en/coverletters/,Applying for Jobs,"Crafting Your Cover Letter,Quiz"
358,Interviewing Skills,"In this free tutorial, get useful tips and strategies for a professional job interview, from preparation to following up.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-0-fvjSuWJJBggMSBPWig4,https://edu.gcfglobal.org/en/interviewingskills/,Applying for Jobs,"Interviewing Skills,Extras,Quiz"
359,Freelance Work,"In this tutorial, learn what freelance work is and why it's becoming a more common career path for many professionals.",0,0,https://edu.gcfglobal.org/en/freelance-work/,Work Life,0
360,Part-Time Jobs,"In this tutorial, learn some of the pros and cons of working part-time jobs, as well as things to keep in mind when considering this career choice.",0,0,https://edu.gcfglobal.org/en/part-time-jobs/,Work Life,0
361,Work and Money Podcasts,"The GCFLearnFree.org staff tackles work, money, and other career-related topics in this podcast series.",0,0,https://edu.gcfglobal.org/en/work-and-money-podcasts/,Work Life,"Podcasts,Lessons"
362,Career Experiences,"Explore the personal experiences of GCFLearnFree.org staff members, from being a professional writer to learning from years of failure. ",0,0,https://edu.gcfglobal.org/en/career-experiences/,Work Life,"Career Experiences,Podcasts,Extras"
363,Online Education,"In this free tutorial, learn some of the advantages and disadvantages of an online education as an affordable alternative to college.",0,0,https://edu.gcfglobal.org/en/online-education/,Education and Training,0
364,Learning Tips,"There are many reasons to learn: To build job skills, feed your curiosity, develop new hobbies, and even learn a thing or two about yourself.",0,0,https://edu.gcfglobal.org/en/learning-tips/,Education and Training,0
365,Basic Spanish Skills,This free tutorial covers some of the most common Spanish greetings and phrases.,0,0,https://edu.gcfglobal.org/en/basicspanishskills/,Spanish,"Basic Conversation Skills,Using Spanish in Real Life"
367,Englisch lernen,"If German is your native language and you want to learn English online, use this tutorial to learn commonly used English words.",0,0,https://edu.gcfglobal.org/en/englisch-lernen/,English,0
368,Arabic,"If Arabic is your native language and you want to learn English online, use this tutorial to learn commonly used English words.",0,0,https://edu.gcfglobal.org/en/arabic/,English,0
369,Chinese,"If Chinese is your native language and you want to learn English online, use this tutorial to learn commonly used English words.",0,0,https://edu.gcfglobal.org/en/chinese/,English,0
370,Aprenda Inglês,"If Portuguese is your native language and you want to learn English online, use this tutorial to learn commonly used English words.",0,0,https://edu.gcfglobal.org/en/aprenda-ingles/,English,0
371,Korean,"If Korean is your native language and you want to learn English online, use this tutorial to learn commonly used English words.",0,0,https://edu.gcfglobal.org/en/korean/,English,0
373,Français,"Ci-dessous, vous trouverez quelques choix de certains de nos tutoriels les plus populaires, que nous avons traduit en français. Si vous avez des suggestions à propos de nos traductions, s'il vous plaît cliquez sur le point d'interrogation (?) Dans le coin inférieur droit et laissez-nous savoir! Below, you'll find a few selections from some of our most popular tutorials, which we've tra...",0,0,https://edu.gcfglobal.org/en/tr_fr-misc/,Français,"Informatique de base,Excel 2016"
374,Initiation à l’informatique,Cette lecon est pour toi qui souhaite acquerir des connaissances de base de fonctionnement des ordinateurs. Elle peut aussi bien etre utilisée comme manuel de reference des concepts a reviser.,0,0,https://edu.gcfglobal.org/en/tr_fr-computer-basics/,Français,"Introduction,Notion de base: composantes physiques d’un ordinateur (“Hardware”),Notion de base: Logiciel,Bon usage de ton ordinateur,Utiliser Internet,Précautions et Maintenance,Bonus"
375,Интернет-безопасность,"Безопасное пребывание в Интернете имеет важное значение в современном мире. Пройдите бесплатный обучающий курс, в котором вы узнаете все об онлайн-безопасности и получите советы по безопасности в Интернете. ",0,0,https://edu.gcfglobal.org/en/tr_ru-internet-safety/,Pусский,"Введение ,Безопасное пребывание в интернете,Защита вашей личной информации онлайн,Дополнительно"
376,Интернет-безопасность для детей,"В этом бесплатном обучающем курсе ""Интернет-безопасность для детей"" вы узнаете советы по безопасности в Сети, чтобы уберечь детей от онлайн-злоумышленников и кибербуллинга.",0,0,https://edu.gcfglobal.org/en/tr_ru-internet-safety-for-kids/,Pусский,"Интернет-безопасность для детей,Дополнительно"
377,русский,"Ниже вы найдете несколько отрывков из некоторых наших наиболее популярных обучающих курсов, которые мы перевели на русский язык. Если у вас есть какие-либо предложения по поводу наших переводов, пожалуйста, нажмите на знак вопроса (?) в нижнем правом углу и дайте нам знать! Below, you'll find a few selections from some of our most popular tutorials, which we've translated into Russian....",0,0,https://edu.gcfglobal.org/en/tr_ru-misc/,Pусский,"Основные сведения о компьютерах (Computer Basics),Excel 2016"
378,Chinese Translations,,0,0,https://edu.gcfglobal.org/en/tr_zh-cn-misc/,中文,"Computer Basics,Excel 2016"
379,计算机基础,如果你是计算机新手或只是想更新你的计算机技能，这个免费的计算机基础教程将向你展示如何。,0,0,https://edu.gcfglobal.org/en/tr_zh-cn-computer-basics/,中文,"介绍,硬件基础,软件基础,使用计算机,使用因特网,安全与维护,额外的"
380,计算机基本技能,如果你正在寻找基本的计算机技能或升级你已有的计算机技能，请阅读我们免费的基本计算机技能教程。,0,0,https://edu.gcfglobal.org/en/tr_zh-cn-basic-computer-skills/,中文,"基本技能,安装与维护,安装与卸载软件"
381,儿童因特网安全,在这个免费的教程中，学习技巧和策略，使你的孩子免受黑客、儿童掠食者和网络欺凌。,0,0,https://edu.gcfglobal.org/en/tr_zh-cn-internet-safety-for-kids/,中文,儿童因特网安全
